id,fecha_hora,concentracion_mp_mg_m3,concentracion_mp_sin_corregir_mg_nm3,concentracion_mp_mg_nm3,oxigeno_porcentaje_base_seca,humedad_porcentaje,concentracion_co2_porcentaje,concentracion_co2_sin_corregir_mg_nm3,temperatura_gases_salida_c,presion_gases_salida_atm,flujo_gases_salida_base_humeda_m3_min,flujo_gases_salida_base_seca_nm3_min,tipo_combustible,combustible,estado_fuente
41244,2025-09-02 15:23:00,220.1,192.787,260.91,6.844,13.93,13.138,157.342,150.338,0.985,2184.866,1335.813,,,
41245,2025-09-02 15:24:00,252.02,148.455,399.717,8.228,13.579,10.517,141.747,154.468,0.978,2172.299,1277.01,,,
41246,2025-09-02 15:25:00,65.309,102.435,129.193,7.554,12.323,10.131,137.598,149.619,0.978,2175.458,1261.518,,,
41247,2025-09-02 15:26:00,93.051,303.145,363.819,7.912,12.545,12.185,144.732,152.234,0.981,2160.025,1256.16,,,
41248,2025-09-02 15:27:00,245.525,499.323,386.405,7.246,12.158,11.077,156.901,153.527,0.975,2170.044,1259.836,,,
41249,2025-09-02 15:28:00,170.109,377.986,361.569,7.565,12.271,10.024,130.329,150.722,0.982,2118.0,1295.626,,,
41250,2025-09-02 15:29:00,305.211,223.358,404.268,8.454,12.501,8.349,144.599,149.898,0.98,2155.246,1309.522,,,
41251,2025-09-02 15:30:00,278.302,450.743,171.267,7.159,12.399,9.0,152.728,140.27,0.977,2157.059,1313.563,,,
41252,2025-09-02 15:31:00,345.962,412.689,334.841,7.85,12.427,12.634,148.034,147.783,0.98,2162.871,1306.455,,,
41253,2025-09-02 15:32:00,292.372,106.166,476.458,6.845,12.462,13.524,144.92,147.038,0.985,2177.928,1270.692,,,
41254,2025-09-02 15:33:00,200.476,426.744,344.314,6.743,12.601,9.013,146.608,147.841,0.983,2194.4,1336.57,,,
41255,2025-09-02 15:34:00,285.538,220.211,344.535,8.067,12.251,11.417,148.577,146.487,0.985,2171.172,1271.092,,,
41256,2025-09-02 15:35:00,146.383,159.869,394.576,8.188,12.556,8.205,150.462,153.598,0.984,2192.257,1332.573,,,
41257,2025-09-02 15:36:00,157.21,190.532,233.282,7.837,13.377,9.745,140.686,153.335,0.983,2154.992,1321.416,,,
41258,2025-09-02 15:37:00,326.145,287.432,380.19,6.816,12.473,10.693,145.521,141.885,0.978,2128.934,1285.525,,,
41259,2025-09-02 15:38:00,206.247,269.947,466.494,6.981,12.344,12.415,138.207,147.993,0.982,2165.853,1292.204,,,
41260,2025-09-02 15:39:00,329.433,215.555,104.358,8.322,12.135,8.265,159.52,154.393,0.979,2198.094,1331.372,,,
41261,2025-09-02 15:40:00,337.848,168.887,448.045,7.077,13.0,12.687,135.619,148.98,0.979,2170.971,1348.522,,,
41262,2025-09-02 15:41:00,350.147,404.892,187.447,8.138,13.684,9.216,134.52,152.025,0.984,2196.901,1274.32,,,
41263,2025-09-02 15:42:00,370.822,496.044,282.369,7.072,12.118,12.557,138.065,145.6,0.977,2102.239,1318.87,,,
41264,2025-09-02 15:43:00,200.845,411.117,440.939,8.379,13.085,11.753,157.602,145.659,0.978,2125.836,1257.432,,,
41265,2025-09-02 15:44:00,161.603,218.375,429.565,8.329,13.301,10.037,149.766,144.885,0.984,2127.36,1258.084,,,
41266,2025-09-02 15:45:00,253.77,197.924,456.771,6.587,13.185,12.343,143.678,140.328,0.982,2142.68,1295.098,,,
41267,2025-09-02 15:46:00,179.91,187.066,476.167,8.041,13.755,9.418,157.762,153.873,0.976,2103.079,1251.837,,,
41268,2025-09-02 15:47:00,260.376,154.678,278.863,6.839,13.733,9.318,157.004,145.245,0.976,2191.425,1341.045,,,
41269,2025-09-02 15:48:00,296.955,320.532,362.546,6.931,12.115,8.37,142.048,145.506,0.981,2170.708,1288.632,,,
41270,2025-09-02 15:49:00,290.942,342.16,256.191,7.42,12.722,10.358,146.909,151.393,0.983,2108.395,1288.122,,,
41271,2025-09-02 15:50:00,181.094,382.201,240.287,7.653,13.342,8.586,157.161,147.903,0.983,2117.47,1282.581,,,
41272,2025-09-02 15:51:00,108.401,372.085,272.638,7.152,13.905,10.517,139.582,145.431,0.979,2160.311,1279.886,,,
41273,2025-09-02 15:52:00,200.685,216.933,397.23,7.651,13.609,8.059,142.226,153.254,0.978,2190.85,1259.328,,,
41274,2025-09-02 15:53:00,99.908,232.124,300.576,6.841,12.353,8.931,153.79,152.381,0.983,2108.761,1310.744,,,
41275,2025-09-02 15:54:00,361.534,372.606,425.624,6.545,12.558,13.594,150.959,154.652,0.984,2143.33,1275.337,,,
41276,2025-09-02 15:55:00,171.057,239.779,398.087,7.642,13.527,12.773,131.46,149.615,0.979,2120.001,1284.704,,,
41277,2025-09-02 15:56:00,104.061,185.049,108.191,7.535,12.943,9.417,133.521,150.351,0.976,2118.034,1283.613,,,
41278,2025-09-02 15:57:00,58.907,249.734,352.095,7.879,13.095,12.31,155.388,144.867,0.981,2173.009,1283.962,,,
41279,2025-09-02 15:58:00,276.038,208.834,274.628,7.8,13.218,12.011,130.892,141.494,0.976,2182.649,1337.941,,,
41280,2025-09-02 15:59:00,272.916,135.325,282.652,8.295,12.207,9.062,157.598,141.589,0.981,2192.114,1297.097,,,
41281,2025-09-02 16:00:00,169.211,432.056,427.349,7.419,13.712,10.226,138.153,149.689,0.977,2168.399,1300.998,,,
41282,2025-09-02 16:01:00,75.099,441.245,319.043,6.517,13.726,13.482,147.951,141.699,0.98,2106.565,1328.404,,,
41283,2025-09-02 16:02:00,193.37,187.9,454.249,7.761,12.936,12.432,146.937,153.599,0.981,2135.707,1280.788,,,
41284,2025-09-02 16:03:00,158.926,125.909,385.122,7.85,13.254,12.562,141.888,150.558,0.979,2144.156,1326.052,,,
41285,2025-09-02 16:04:00,286.992,395.531,321.136,7.543,13.32,11.383,130.943,143.393,0.983,2127.589,1268.049,,,
41286,2025-09-02 16:05:00,262.023,184.611,401.815,7.879,12.379,11.993,135.774,144.188,0.979,2153.987,1320.835,,,
41287,2025-09-02 16:06:00,177.608,257.374,115.34,7.147,12.225,11.052,148.449,150.65,0.977,2123.263,1264.384,,,
41288,2025-09-02 16:07:00,126.262,125.654,110.833,6.798,12.041,12.445,143.391,152.362,0.98,2189.943,1318.891,,,
41289,2025-09-02 16:08:00,395.813,190.508,133.34,7.829,13.826,12.396,142.415,152.591,0.985,2114.349,1296.884,,,
41290,2025-09-02 16:09:00,208.901,417.161,275.026,6.99,12.691,8.186,132.931,149.015,0.984,2142.605,1256.525,,,
41291,2025-09-02 16:10:00,290.896,421.759,194.18,7.413,12.172,11.791,140.414,142.328,0.978,2112.485,1310.096,,,
41292,2025-09-02 16:11:00,99.194,182.834,493.705,7.483,12.932,11.779,145.793,152.275,0.977,2135.825,1319.142,,,
41293,2025-09-02 16:12:00,219.956,234.366,316.916,7.454,12.151,8.404,132.331,151.875,0.98,2148.479,1270.212,,,
41294,2025-09-02 16:13:00,59.638,153.695,364.966,7.697,12.171,10.462,132.001,152.53,0.982,2155.39,1343.528,,,
41295,2025-09-02 16:14:00,226.909,129.669,211.528,6.559,12.978,13.393,144.747,142.365,0.984,2133.149,1272.743,,,
41296,2025-09-02 16:15:00,387.406,496.869,228.719,8.479,13.018,13.721,146.838,150.265,0.981,2180.963,1281.134,,,
41297,2025-09-02 16:16:00,184.472,362.238,234.185,7.933,13.16,12.693,137.729,154.404,0.983,2151.541,1323.598,,,
41298,2025-09-02 16:17:00,63.649,316.839,379.494,7.351,13.313,8.909,139.773,143.841,0.982,2199.242,1270.035,,,
41299,2025-09-02 16:18:00,60.835,406.199,289.482,6.883,13.337,10.248,153.906,150.751,0.976,2112.353,1342.129,,,
41300,2025-09-02 16:19:00,185.795,436.031,307.073,6.66,12.866,9.095,156.077,143.884,0.984,2118.354,1314.096,,,
41301,2025-09-02 16:20:00,106.009,422.686,336.801,7.844,13.287,11.913,139.757,144.606,0.977,2180.179,1324.884,,,
41302,2025-09-02 16:21:00,58.173,106.616,407.525,7.134,12.609,12.639,140.671,147.279,0.979,2155.427,1261.897,,,
41303,2025-09-02 16:22:00,314.675,174.723,136.148,6.959,12.883,13.303,154.91,153.424,0.983,2136.002,1332.169,,,
41304,2025-09-02 16:23:00,210.483,361.962,410.75,7.26,12.787,13.164,159.215,140.58,0.985,2141.045,1306.884,,,
41305,2025-09-02 16:24:00,151.236,250.304,325.294,7.686,12.658,8.595,139.618,154.845,0.978,2156.379,1326.954,,,
41306,2025-09-02 16:25:00,365.029,492.993,367.638,7.843,12.477,8.754,153.662,151.581,0.979,2108.578,1257.161,,,
41307,2025-09-02 16:26:00,90.649,366.162,231.021,7.79,12.157,13.458,144.391,145.397,0.98,2176.513,1310.846,,,
41308,2025-09-02 16:27:00,384.572,482.62,263.755,8.227,13.012,13.063,137.912,145.312,0.98,2144.914,1318.96,,,
41309,2025-09-02 16:28:00,159.888,180.579,192.466,6.938,13.075,10.762,150.454,147.245,0.983,2141.251,1299.474,,,
41310,2025-09-02 16:29:00,360.941,445.583,491.72,7.773,12.672,10.58,143.877,153.132,0.983,2177.319,1333.53,,,
41311,2025-09-02 16:30:00,261.03,228.541,298.801,6.702,13.952,11.317,138.045,140.269,0.985,2156.919,1343.962,,,
41312,2025-09-02 16:31:00,339.348,495.826,498.431,7.596,13.114,11.58,133.217,148.224,0.983,2175.415,1272.293,,,
41313,2025-09-02 16:32:00,394.405,163.075,295.914,7.668,13.778,9.525,156.009,140.841,0.978,2192.864,1256.067,,,
41314,2025-09-02 16:33:00,150.942,306.536,187.901,6.932,13.14,10.422,156.36,141.734,0.979,2194.584,1327.306,,,
41315,2025-09-02 16:34:00,386.397,417.138,302.981,7.283,12.38,11.718,132.249,150.36,0.981,2142.927,1298.069,,,
41316,2025-09-02 16:35:00,186.319,273.057,115.838,8.154,13.949,9.238,149.902,143.515,0.982,2106.951,1255.805,,,
41317,2025-09-02 16:36:00,184.929,287.234,461.908,6.797,13.771,13.993,134.877,140.624,0.976,2101.249,1258.913,,,
41318,2025-09-02 16:37:00,169.135,494.542,427.42,7.369,12.943,9.698,149.39,142.464,0.978,2170.523,1272.775,,,
41319,2025-09-02 16:38:00,239.493,270.123,390.328,8.365,12.486,11.314,157.229,143.13,0.977,2108.155,1250.455,,,
41320,2025-09-02 16:39:00,103.951,341.629,343.931,7.508,12.445,11.325,137.806,151.547,0.98,2139.02,1297.006,,,
41321,2025-09-02 16:40:00,243.799,121.816,331.934,7.95,13.612,10.709,140.438,149.374,0.977,2166.226,1287.03,,,
41322,2025-09-02 16:41:00,239.597,436.884,498.691,8.154,12.138,9.449,153.854,151.027,0.981,2199.838,1254.572,,,
41323,2025-09-02 16:42:00,316.666,359.267,211.199,6.908,13.276,11.392,152.061,145.547,0.98,2122.307,1274.1,,,
41324,2025-09-02 16:43:00,341.777,261.608,411.874,6.936,13.28,8.546,142.26,141.697,0.979,2100.971,1324.003,,,
41325,2025-09-02 16:44:00,204.154,106.468,332.562,8.017,12.365,10.322,155.456,152.079,0.981,2104.125,1330.74,,,
41326,2025-09-02 16:45:00,155.817,336.668,490.352,8.007,13.41,9.346,157.618,142.106,0.979,2122.331,1250.404,,,
41327,2025-09-02 16:46:00,140.767,105.063,431.121,6.62,13.411,8.745,143.579,145.74,0.979,2199.301,1260.639,,,
41328,2025-09-02 16:47:00,118.118,100.481,499.41,7.145,12.7,13.553,131.184,143.934,0.982,2107.712,1349.826,,,
41329,2025-09-02 16:48:00,70.177,346.439,335.33,7.297,12.967,12.2,145.283,144.448,0.976,2174.927,1314.875,,,
41330,2025-09-02 16:49:00,169.857,175.607,181.818,8.158,13.666,9.013,152.19,149.028,0.979,2114.993,1318.487,,,
41331,2025-09-02 16:50:00,144.587,176.755,301.475,7.344,13.046,13.696,136.601,142.465,0.977,2120.376,1287.936,,,
41332,2025-09-02 16:51:00,388.246,361.309,384.444,8.352,13.236,9.296,132.983,146.688,0.975,2108.593,1300.439,,,
41333,2025-09-02 16:52:00,245.198,121.479,409.744,8.493,12.826,9.414,138.556,149.58,0.975,2122.811,1300.779,,,
41334,2025-09-02 16:53:00,171.547,225.362,100.204,8.061,12.299,8.8,130.348,153.034,0.977,2111.552,1284.788,,,
41335,2025-09-02 16:54:00,253.164,159.773,302.011,7.833,13.996,12.367,151.464,145.568,0.979,2101.741,1318.974,,,
41336,2025-09-02 16:55:00,98.719,332.071,194.094,7.284,13.063,11.425,134.382,144.78,0.981,2179.865,1307.261,,,
41337,2025-09-02 16:56:00,205.415,364.706,449.965,6.634,12.673,8.35,151.709,145.518,0.983,2119.049,1344.37,,,
41338,2025-09-02 16:57:00,269.182,388.454,161.162,7.646,13.428,8.152,137.036,147.512,0.981,2111.861,1250.682,,,
41339,2025-09-02 16:58:00,221.114,202.092,366.582,7.223,13.242,11.196,159.762,144.696,0.98,2127.22,1338.514,,,
41340,2025-09-02 16:59:00,190.623,135.7,206.425,7.202,12.466,11.909,145.954,143.757,0.975,2175.377,1344.907,,,
41341,2025-09-02 17:00:00,397.847,131.473,242.617,7.875,13.754,12.937,131.24,145.63,0.978,2122.479,1264.722,,,
41342,2025-09-02 17:01:00,358.11,270.461,476.224,7.427,12.142,10.87,153.18,151.667,0.982,2154.191,1272.196,,,
41343,2025-09-02 17:02:00,268.192,478.338,196.179,8.004,13.211,12.059,142.303,143.792,0.978,2121.703,1255.054,,,
41344,2025-09-02 17:03:00,249.282,187.092,138.001,7.296,12.956,12.402,148.22,152.669,0.981,2138.709,1273.508,,,
41345,2025-09-02 17:04:00,267.231,202.697,127.714,6.802,12.636,11.678,158.536,144.277,0.981,2152.134,1313.929,,,
41346,2025-09-02 17:05:00,120.459,140.356,301.846,7.423,13.653,10.113,145.518,149.046,0.978,2175.782,1271.681,,,
41347,2025-09-02 17:06:00,188.298,342.228,356.685,8.402,13.313,8.791,154.131,154.565,0.981,2128.169,1335.21,,,
41348,2025-09-02 17:07:00,63.811,371.949,230.917,8.103,13.519,11.885,139.084,154.277,0.976,2144.648,1341.456,,,
41349,2025-09-02 17:08:00,216.441,357.172,376.104,6.911,12.829,12.612,151.436,146.519,0.982,2164.291,1252.771,,,
41350,2025-09-02 17:09:00,240.059,444.452,124.413,7.283,13.885,9.139,132.98,141.013,0.975,2127.524,1300.693,,,
41351,2025-09-02 17:10:00,129.712,294.57,442.934,8.356,12.689,10.969,156.8,153.539,0.975,2122.004,1251.564,,,
41352,2025-09-02 17:11:00,387.41,153.783,426.627,6.747,13.062,10.383,135.992,141.904,0.984,2156.891,1311.925,,,
41353,2025-09-02 17:12:00,368.309,215.762,494.199,7.008,13.867,9.234,139.058,153.853,0.981,2195.239,1284.746,,,
41354,2025-09-02 17:13:00,302.75,364.972,474.602,7.024,12.166,9.472,158.746,150.989,0.977,2191.008,1334.588,,,
41355,2025-09-02 17:14:00,236.685,345.249,242.479,7.642,12.218,9.426,134.656,154.014,0.981,2160.036,1341.748,,,
41356,2025-09-02 17:15:00,354.489,312.401,259.71,7.321,13.988,10.514,137.632,149.981,0.979,2142.199,1299.847,,,
41357,2025-09-02 17:16:00,95.728,373.186,398.386,6.66,13.943,10.343,147.405,154.927,0.978,2156.581,1345.265,,,
41358,2025-09-02 17:17:00,326.678,354.956,153.633,7.758,13.543,11.325,159.421,147.005,0.983,2180.2,1336.675,,,
41359,2025-09-02 17:18:00,93.687,452.53,225.606,6.698,12.968,8.559,150.743,144.944,0.98,2109.285,1259.663,,,
41360,2025-09-02 17:19:00,327.974,334.407,147.416,7.713,13.012,11.488,133.426,145.9,0.978,2178.119,1285.612,,,
41361,2025-09-02 17:20:00,146.519,411.441,281.955,7.514,12.514,8.131,152.444,145.254,0.984,2165.802,1284.044,,,
41362,2025-09-02 17:21:00,356.982,199.483,320.802,7.487,12.865,9.544,142.786,146.012,0.977,2126.904,1280.365,,,
41363,2025-09-02 17:22:00,380.415,371.273,184.464,6.635,12.863,11.013,159.77,153.278,0.976,2187.604,1329.741,,,
41364,2025-09-02 17:23:00,102.079,460.878,110.653,7.778,12.072,12.122,148.862,148.881,0.976,2107.994,1280.092,,,
41365,2025-09-02 17:24:00,211.936,254.293,387.742,7.363,12.906,12.628,145.959,150.885,0.976,2191.868,1287.921,,,
41366,2025-09-02 17:25:00,393.346,411.642,108.002,7.322,12.96,8.213,146.718,144.318,0.978,2138.792,1258.577,,,
41367,2025-09-02 17:26:00,219.193,389.916,489.361,7.693,13.332,11.225,149.247,154.848,0.982,2181.032,1301.994,,,
41368,2025-09-02 17:27:00,352.242,123.81,188.643,7.712,13.033,10.127,151.955,144.211,0.982,2115.446,1261.709,,,
41369,2025-09-02 17:28:00,256.056,332.603,365.56,6.53,13.723,12.169,132.35,142.385,0.983,2156.753,1336.913,,,
41370,2025-09-02 17:29:00,181.365,152.076,273.901,6.75,12.735,9.703,133.92,151.673,0.981,2103.345,1329.836,,,
41371,2025-09-02 17:30:00,150.024,486.928,123.87,6.973,12.819,12.462,139.014,152.586,0.98,2127.873,1280.227,,,
41372,2025-09-02 17:31:00,121.128,424.563,288.873,7.856,13.143,11.613,144.339,145.907,0.979,2182.966,1250.456,,,
41373,2025-09-02 17:32:00,316.629,143.89,306.704,7.653,12.405,12.738,139.332,148.116,0.984,2145.435,1257.15,,,
41374,2025-09-02 17:33:00,185.289,148.701,441.873,8.015,12.787,13.906,136.415,146.212,0.978,2165.95,1271.796,,,
41375,2025-09-02 17:34:00,228.946,337.79,392.94,7.981,13.372,13.452,157.751,144.409,0.984,2180.722,1299.816,,,
41376,2025-09-02 17:35:00,222.314,237.956,131.721,8.206,12.824,11.56,130.978,152.201,0.978,2153.033,1323.124,,,
41377,2025-09-02 17:36:00,252.048,113.962,183.665,7.254,13.813,13.363,158.161,151.356,0.977,2158.583,1259.893,,,
41378,2025-09-02 17:37:00,352.952,316.657,224.755,7.19,13.231,8.919,157.217,147.28,0.978,2176.634,1320.833,,,
41379,2025-09-02 17:38:00,393.259,255.138,146.563,8.162,12.308,8.258,150.513,146.833,0.98,2112.044,1304.667,,,
41380,2025-09-02 17:39:00,192.654,140.431,282.76,6.975,12.975,11.199,130.976,142.702,0.984,2107.155,1311.964,,,
41381,2025-09-02 17:40:00,339.632,420.768,493.724,7.422,13.53,13.846,136.761,149.559,0.977,2162.192,1342.778,,,
41382,2025-09-02 17:41:00,317.585,466.031,305.845,6.889,13.287,12.258,159.373,153.855,0.981,2197.506,1345.293,,,
41383,2025-09-02 17:42:00,250.735,402.638,396.753,8.328,13.771,9.831,157.179,150.783,0.977,2164.475,1323.736,,,
41384,2025-09-02 17:43:00,384.617,428.969,373.175,7.316,13.5,12.013,158.937,147.594,0.982,2170.51,1319.266,,,
41385,2025-09-02 17:44:00,120.166,186.596,439.965,6.925,12.123,8.239,159.884,140.58,0.98,2165.855,1326.274,,,
41386,2025-09-02 17:45:00,88.242,205.429,186.289,7.884,12.225,10.824,131.917,153.954,0.982,2160.57,1317.303,,,
41387,2025-09-02 17:46:00,348.887,183.411,401.531,6.989,13.299,9.424,147.126,144.621,0.984,2119.762,1251.026,,,
41388,2025-09-02 17:47:00,203.702,406.025,452.542,8.387,12.477,8.295,155.024,144.499,0.978,2184.028,1349.668,,,
41389,2025-09-02 17:48:00,346.439,479.167,168.604,7.235,13.176,9.499,139.591,147.044,0.984,2157.641,1313.693,,,
41390,2025-09-02 17:49:00,362.582,386.735,238.721,7.829,13.584,12.335,143.067,146.437,0.98,2197.836,1298.867,,,
41391,2025-09-02 17:50:00,71.86,452.587,488.041,7.19,13.154,11.307,138.512,154.435,0.984,2106.908,1295.276,,,
41392,2025-09-02 17:51:00,359.213,355.48,412.315,8.114,12.831,8.141,131.142,142.475,0.977,2129.848,1273.422,,,
41393,2025-09-02 17:52:00,206.912,255.064,213.036,8.294,13.293,10.458,132.181,150.337,0.984,2109.936,1297.697,,,
41394,2025-09-02 17:53:00,228.651,270.305,325.577,8.076,12.287,12.513,130.643,141.601,0.978,2185.916,1323.346,,,
41395,2025-09-02 17:54:00,269.307,130.129,261.73,8.197,13.446,13.728,145.817,144.153,0.983,2181.787,1275.426,,,
41396,2025-09-02 17:55:00,374.234,112.583,295.986,6.704,13.394,13.246,148.553,150.832,0.985,2177.306,1334.523,,,
41397,2025-09-02 17:56:00,56.691,378.19,242.066,8.348,13.029,8.009,139.231,152.061,0.984,2167.861,1271.072,,,
41398,2025-09-02 17:57:00,216.895,275.372,211.732,7.749,12.558,9.312,154.784,147.034,0.98,2110.66,1335.837,,,
41399,2025-09-02 17:58:00,290.703,320.886,369.905,8.238,13.595,9.246,156.64,151.84,0.978,2140.595,1308.399,,,
41400,2025-09-02 17:59:00,302.947,323.064,411.417,7.869,13.021,10.479,134.192,154.027,0.981,2170.451,1333.766,,,
41401,2025-09-02 18:00:00,292.386,210.95,449.583,6.904,12.118,11.875,131.558,154.037,0.982,2136.084,1291.695,,,
41402,2025-09-02 18:01:00,97.052,290.357,162.132,7.719,13.837,8.918,139.581,145.137,0.98,2171.784,1282.128,,,
41403,2025-09-02 18:02:00,154.788,288.304,429.142,6.682,13.535,13.494,151.39,144.682,0.983,2128.539,1319.764,,,
41404,2025-09-02 18:03:00,175.55,255.371,201.92,7.891,13.17,12.663,145.223,150.897,0.976,2154.354,1286.297,,,
41405,2025-09-02 18:04:00,331.553,428.27,270.935,7.318,12.874,10.516,144.643,149.811,0.981,2135.453,1345.278,,,
41406,2025-09-02 18:05:00,147.566,280.466,460.577,6.803,13.92,11.504,134.572,145.884,0.98,2192.15,1324.052,,,
41407,2025-09-02 18:06:00,123.747,341.458,281.801,8.458,13.55,11.251,140.544,143.43,0.975,2144.239,1292.947,,,
41408,2025-09-02 18:07:00,385.107,458.208,178.825,8.302,13.07,11.493,158.767,149.276,0.975,2128.668,1267.346,,,
41409,2025-09-02 18:08:00,53.102,446.493,163.947,8.287,13.306,13.161,140.217,146.454,0.981,2105.701,1305.654,,,
41410,2025-09-02 18:09:00,399.237,456.169,289.194,8.078,12.562,9.201,147.743,141.982,0.976,2114.545,1309.569,,,
41411,2025-09-02 18:10:00,286.887,208.002,405.069,7.884,12.391,12.102,131.75,149.589,0.983,2156.491,1346.871,,,
41412,2025-09-02 18:11:00,339.964,113.993,498.882,7.81,12.547,8.642,131.916,150.465,0.984,2170.114,1324.375,,,
41413,2025-09-02 18:12:00,153.117,204.427,414.963,6.712,12.586,10.755,142.728,145.463,0.977,2195.437,1275.366,,,
41414,2025-09-02 18:13:00,55.01,211.483,450.805,8.301,13.479,11.815,148.123,152.479,0.983,2159.68,1276.19,,,
41415,2025-09-02 18:14:00,308.254,463.744,399.133,8.262,12.28,8.075,141.17,141.105,0.981,2168.077,1308.011,,,
41416,2025-09-02 18:15:00,341.951,359.697,458.174,7.996,13.555,8.648,135.37,147.439,0.979,2161.981,1261.933,,,
41417,2025-09-02 18:16:00,309.167,132.682,130.517,8.355,13.047,8.548,152.079,154.345,0.982,2190.248,1319.55,,,
41418,2025-09-02 18:17:00,99.998,154.151,471.973,7.606,12.769,10.248,134.201,142.857,0.983,2130.244,1257.918,,,
41419,2025-09-02 18:18:00,313.7,162.27,258.562,7.395,12.601,11.732,150.041,142.585,0.985,2160.322,1307.335,,,
41420,2025-09-02 18:19:00,319.123,352.169,468.646,8.436,13.026,13.976,158.702,145.68,0.982,2195.978,1348.238,,,
41421,2025-09-02 18:20:00,280.489,394.166,130.293,7.428,12.635,9.524,144.116,144.021,0.982,2100.713,1337.295,,,
41422,2025-09-02 18:21:00,318.141,443.858,386.097,7.783,12.859,8.816,136.013,143.323,0.981,2127.098,1334.434,,,
41423,2025-09-02 18:22:00,346.073,476.255,394.275,7.246,13.478,10.489,155.259,154.248,0.981,2175.878,1324.993,,,
41424,2025-09-02 18:23:00,264.761,180.682,498.764,7.773,13.252,8.876,145.164,145.173,0.976,2146.992,1342.885,,,
41425,2025-09-02 18:24:00,81.012,223.909,407.542,7.94,13.496,8.147,157.697,140.898,0.977,2116.838,1342.993,,,
41426,2025-09-02 18:25:00,220.67,196.129,253.029,7.749,13.426,11.384,151.618,153.497,0.979,2157.165,1266.215,,,
41427,2025-09-02 18:26:00,77.177,243.505,322.899,7.529,13.63,13.277,142.918,146.724,0.981,2151.507,1272.855,,,
41428,2025-09-02 18:27:00,192.64,465.866,246.62,7.1,12.403,13.165,148.522,151.039,0.976,2145.412,1342.431,,,
41429,2025-09-02 18:28:00,192.487,330.045,178.407,7.788,13.99,8.605,135.099,145.51,0.98,2134.175,1277.467,,,
41430,2025-09-02 18:29:00,73.103,395.277,199.401,8.317,12.952,8.885,141.617,154.028,0.975,2105.254,1287.973,,,
41431,2025-09-02 18:30:00,172.087,296.048,188.804,6.514,13.436,10.947,147.816,144.317,0.983,2160.412,1254.158,,,
41432,2025-09-02 18:31:00,88.849,111.543,319.526,6.768,13.356,10.206,147.701,149.941,0.982,2151.726,1339.925,,,
41433,2025-09-02 18:32:00,332.882,125.678,462.464,6.74,13.132,12.218,147.616,152.365,0.98,2158.536,1257.216,,,
41434,2025-09-02 18:33:00,381.691,315.169,465.091,8.346,13.992,10.97,152.306,143.569,0.981,2100.244,1302.969,,,
41435,2025-09-02 18:34:00,75.311,387.516,121.906,7.825,12.435,8.121,133.17,152.023,0.984,2108.268,1271.959,,,
41436,2025-09-02 18:35:00,384.29,186.132,131.96,8.404,12.843,9.707,132.21,151.884,0.984,2116.77,1252.749,,,
